 0.20615E+02 -0.76554E-06 -0.98909E-06 -0.89567E-20  0.19799E+00  0.33276E-01  0.79493E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59882E+02  0.43623E+01  0.11966E-04  0.19155E+00  0.54784E+02  0.00000E+00
 0.20929E+02 -0.87361E-06 -0.93545E-06 -0.45230E-20  0.19356E+00  0.26655E-01  0.80996E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59873E+02  0.42021E+01  0.12177E-04  0.19933E+00  0.54422E+02  0.00000E+00
 0.21248E+02 -0.99384E-06 -0.87767E-06  0.17305E-20  0.18926E+00  0.21614E-01  0.82297E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59798E+02  0.40717E+01  0.12387E-04  0.20666E+00  0.54062E+02  0.00000E+00
 0.21571E+02 -0.11271E-05 -0.81177E-06  0.72924E-20  0.18507E+00  0.17892E-01  0.83355E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59696E+02  0.39659E+01  0.12599E-04  0.21349E+00  0.53704E+02  0.00000E+00
 0.21900E+02 -0.12477E-05 -0.75702E-06 -0.73652E-20  0.18099E+00  0.15041E-01  0.84280E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59524E+02  0.38719E+01  0.12809E-04  0.21985E+00  0.53348E+02  0.00000E+00
 0.22233E+02 -0.13509E-05 -0.69870E-06  0.34080E-21  0.17701E+00  0.12519E-01  0.85053E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59337E+02  0.37876E+01  0.13022E-04  0.22578E+00  0.52995E+02  0.00000E+00
 0.22571E+02 -0.14225E-05 -0.63320E-06  0.20249E-20  0.17314E+00  0.99940E-02  0.85706E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59121E+02  0.37079E+01  0.13237E-04  0.23128E+00  0.52645E+02  0.00000E+00
 0.22915E+02 -0.14861E-05 -0.55841E-06  0.63594E-20  0.16937E+00  0.73803E-02  0.86230E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58860E+02  0.36325E+01  0.13451E-04  0.23622E+00  0.52296E+02  0.00000E+00
 0.23264E+02 -0.15688E-05 -0.48195E-06 -0.18396E-20  0.16569E+00  0.50202E-02  0.86564E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58556E+02  0.35635E+01  0.13666E-04  0.24048E+00  0.51950E+02  0.00000E+00
 0.23618E+02 -0.16791E-05 -0.40780E-06  0.32756E-20  0.16211E+00  0.30036E-02  0.86710E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58197E+02  0.35015E+01  0.13880E-04  0.24402E+00  0.51606E+02  0.00000E+00
